day,satellite_id,clock_type,profile,anomaly_start_day,freq_offset_y,clock_bias_ns,steering_reset,steering_correction_ns,trb_core_temp_c,rafs_signal_level,bus_voltage_v
1695,IRNSS-1I,imported,slow_drift,1750.0,1.4603787220428894e-12,126.17672158450564,True,126.17672158450564,13.07208661421454,0.9879634460221596,49.88492023715777
1696,IRNSS-1I,imported,slow_drift,1750.0,1.4131781586925381e-12,122.0985929110353,True,122.0985929110353,13.148645592726208,0.995789372789792,49.916715611534336
1697,IRNSS-1I,imported,slow_drift,1750.0,1.485618182698519e-12,128.357410985152,True,128.357410985152,13.037569378223171,0.993507833203791,49.94488307977241
1698,IRNSS-1I,imported,slow_drift,1750.0,1.5035845736929074e-12,129.90970716706718,True,129.90970716706718,12.957002078864653,0.9974382513372384,49.97062860127718
1699,IRNSS-1I,imported,slow_drift,1750.0,1.445341404325173e-12,124.87749733369492,True,124.87749733369492,12.638739326692358,0.9988866156397962,49.98616982120453
1700,IRNSS-1I,imported,slow_drift,1750.0,1.4848213382105646e-12,128.2885636213928,True,128.2885636213928,12.580146674888162,0.9915501672415866,49.92416045896119
1701,IRNSS-1I,imported,slow_drift,1750.0,1.4750935986315282e-12,127.44808692176404,True,127.44808692176404,12.480462593778563,0.9952040983205052,49.99385955585428
1702,IRNSS-1I,imported,slow_drift,1750.0,1.4155304540008014e-12,122.30183122566925,True,122.30183122566925,12.544440499517352,0.9928954366458536,49.99792133149731
1703,IRNSS-1I,imported,slow_drift,1750.0,1.4377978584804016e-12,124.2257349727067,True,124.2257349727067,12.554119268819065,0.9860922623996096,49.96943447136172
1704,IRNSS-1I,imported,slow_drift,1750.0,1.5451404941923662e-12,133.50013869822044,True,133.50013869822044,12.170499226275728,0.9882343593999602,50.027435580764376
1705,IRNSS-1I,imported,slow_drift,1750.0,1.575320749316507e-12,136.10771274094617,True,136.10771274094617,12.52175761648281,0.9830710112220364,50.10033049361649
1706,IRNSS-1I,imported,slow_drift,1750.0,1.5879170617771858e-12,137.19603413754885,True,137.19603413754885,12.07287200976221,0.9906605301717846,50.03587667060376
1707,IRNSS-1I,imported,slow_drift,1750.0,1.6425838633174256e-12,141.91924579062555,True,141.91924579062555,12.168602075640312,0.988535320809696,50.09149996990118
1708,IRNSS-1I,imported,slow_drift,1750.0,1.5573253194065089e-12,134.55290759672238,True,134.55290759672238,12.17473497634213,0.9902119838836432,50.03356714056733
1709,IRNSS-1I,imported,slow_drift,1750.0,1.5561407348960773e-12,134.45055949502108,True,134.45055949502108,12.030189406851598,0.9842951040332428,50.07645670160345
1710,IRNSS-1I,imported,slow_drift,1750.0,1.551601879498318e-12,134.05840238865468,True,134.05840238865468,11.863795539666492,0.9851512924808418,50.10148695066083
1711,IRNSS-1I,imported,slow_drift,1750.0,1.5579711849808957e-12,134.6087103823494,True,134.6087103823494,12.01055837316208,0.9875844585164814,50.147295764557946
1712,IRNSS-1I,imported,slow_drift,1750.0,1.4906852598359312e-12,128.79520644982446,True,128.79520644982446,11.643785937774975,0.9805696369570892,50.21350237618096
1713,IRNSS-1I,imported,slow_drift,1750.0,1.5401308083349076e-12,133.06730184013605,True,133.06730184013605,11.984935089492788,0.981217223005681,50.270382925019724
1714,IRNSS-1I,imported,slow_drift,1750.0,1.6079474366731293e-12,138.92665852855836,True,138.92665852855836,11.785162934917842,0.98500107250785,50.150534073774736
1715,IRNSS-1I,imported,slow_drift,1750.0,1.6346026335374161e-12,141.22966753763276,True,141.22966753763276,11.70169901087108,0.978682704877892,50.12709091903053
1716,IRNSS-1I,imported,slow_drift,1750.0,1.626237093818886e-12,140.50688490595175,True,140.50688490595175,11.616829105458878,0.9778725424128272,50.20260296840914
1717,IRNSS-1I,imported,slow_drift,1750.0,1.678427207594927e-12,145.01611073620168,True,145.01611073620168,11.835201979903731,0.9845728260216524,50.12442508746626
1718,IRNSS-1I,imported,slow_drift,1750.0,1.623871169348102e-12,140.302469031676,True,140.302469031676,11.511772857349778,0.9833139716742266,50.11517573126818
1719,IRNSS-1I,imported,slow_drift,1750.0,1.5913635134895128e-12,137.4938075654939,True,137.4938075654939,11.531250656908584,0.9738439703515414,50.18242053094912
1720,IRNSS-1I,imported,slow_drift,1750.0,1.5405712475976174e-12,133.10535579243415,True,133.10535579243415,11.22766778728575,0.9769395703772742,50.178219809704615
1721,IRNSS-1I,imported,slow_drift,1750.0,1.5537696915732748e-12,134.24570135193093,True,134.24570135193093,11.273230829696509,0.97294734997748,50.16429542498439
1722,IRNSS-1I,imported,slow_drift,1750.0,1.6209181750884325e-12,140.04733032764054,True,140.04733032764054,11.11019621161199,0.9803746948333216,50.16114332612743
1723,IRNSS-1I,imported,slow_drift,1750.0,1.6638493390375036e-12,143.7565828928403,True,143.7565828928403,11.085885113534871,0.9677638335294708,50.20072887214744
1724,IRNSS-1I,imported,slow_drift,1750.0,1.6882786725331412e-12,145.8672773068634,True,145.8672773068634,11.170975919772236,0.9698582015184356,50.20610841922901
1725,IRNSS-1I,imported,slow_drift,1750.0,1.6590593456113862e-12,143.34272746082377,True,143.34272746082377,11.036351717463784,0.9723444829619476,50.13583511471618
1726,IRNSS-1I,imported,slow_drift,1750.0,1.7183791007748565e-12,148.46795430694758,True,148.46795430694758,10.87160729220876,0.970721630880348,50.09948500371687
1727,IRNSS-1I,imported,slow_drift,1750.0,1.6460870524968261e-12,142.2219213357258,True,142.2219213357258,10.78553673086996,0.9782488388772556,50.08987344742096
1728,IRNSS-1I,imported,slow_drift,1750.0,1.6158299362119816e-12,139.6077064887152,True,139.6077064887152,10.569499838473734,0.9681608666993496,50.17675276077958
1729,IRNSS-1I,imported,slow_drift,1750.0,1.6954339250271633e-12,146.4854911223469,True,146.4854911223469,10.495584885356594,0.972292278335784,50.16058504112614
1730,IRNSS-1I,imported,slow_drift,1750.0,1.7950305667054248e-12,155.0906409633487,True,155.0906409633487,10.792842080319067,0.9650421924653554,50.20731234791024
1731,IRNSS-1I,imported,slow_drift,1750.0,1.7919052884047416e-12,154.82061691816966,True,154.82061691816966,10.465594481625596,0.9613836681306338,50.193711915930365
1732,IRNSS-1I,imported,slow_drift,1750.0,1.8199218826914626e-12,157.24125066454238,True,157.24125066454238,10.374548237915867,0.9654918040841826,50.16035970295941
1733,IRNSS-1I,imported,slow_drift,1750.0,1.7916167678747809e-12,154.79568874438107,True,154.79568874438107,10.443245735666816,0.9628123672493594,50.114766070614
1734,IRNSS-1I,imported,slow_drift,1750.0,1.801968521551108e-12,155.69008026201573,True,155.69008026201573,10.105184007991316,0.9654103989028412,50.08114862756434
1735,IRNSS-1I,imported,slow_drift,1750.0,1.8523955923426977e-12,160.04697917840906,True,160.04697917840906,10.404306605506722,0.9648265399477888,50.02506102682464
1736,IRNSS-1I,imported,slow_drift,1750.0,1.899707233508473e-12,164.13470497513205,True,164.13470497513205,10.150491794687582,0.9709055106968796,49.94903287753312
1737,IRNSS-1I,imported,slow_drift,1750.0,1.8932761581084783e-12,163.57906006057254,True,163.57906006057254,10.396970897744753,0.9661806663272348,50.071396816446445
1738,IRNSS-1I,imported,slow_drift,1750.0,1.890028260892925e-12,163.29844174114868,True,163.29844174114868,9.90692463944958,0.9629799050954196,50.05153808106415
1739,IRNSS-1I,imported,slow_drift,1750.0,1.8800723662309374e-12,162.438252442353,True,162.438252442353,9.84793370565561,0.9659949258692956,50.00498542240755
1740,IRNSS-1I,imported,slow_drift,1750.0,1.94062108404466e-12,167.66966166145858,True,167.66966166145858,9.926980252523588,0.962033206624887,49.96718830931721
1741,IRNSS-1I,imported,slow_drift,1750.0,1.884192614335588e-12,162.7942418785948,True,162.7942418785948,9.748662761554291,0.9585171412376228,49.97481211978358
1742,IRNSS-1I,imported,slow_drift,1750.0,1.8315663415943392e-12,158.2473319137509,True,158.2473319137509,9.676510520404788,0.9592959147030083,49.91652904379719
1743,IRNSS-1I,imported,slow_drift,1750.0,1.7811917523966536e-12,153.89496740707088,True,153.89496740707088,9.43807669366228,0.951033090742806,49.9487576465461
1744,IRNSS-1I,imported,slow_drift,1750.0,1.7705960047515553e-12,152.97949481053436,True,152.97949481053436,9.33614852607392,0.9559654384568916,49.885626584084186
1745,IRNSS-1I,imported,slow_drift,1750.0,1.8151091258318561e-12,156.82542847187236,True,156.82542847187236,9.360945334621508,0.9647314295978991,49.70195223496989
1746,IRNSS-1I,imported,slow_drift,1750.0,1.730549197303736e-12,149.5194506470428,True,149.5194506470428,9.548804725105974,0.9572324696122424,49.6900973380394
1747,IRNSS-1I,imported,slow_drift,1750.0,1.712906460406547e-12,147.99511817912563,True,147.99511817912563,9.090276488689357,0.951199757430258,49.53874886288746
1748,IRNSS-1I,imported,slow_drift,1750.0,1.6992690476041482e-12,146.8168457129984,True,146.8168457129984,9.319190004042646,0.9586605869700724,49.513681423241664
1749,IRNSS-1I,imported,slow_drift,1750.0,1.7184370345555349e-12,148.4729597855982,True,148.4729597855982,9.17181782428382,0.9579453191651596,49.436714436210586
1750,IRNSS-1I,imported,slow_drift,1750.0,1.60044753034009e-12,138.27866662138376,True,138.27866662138376,9.104371649226168,0.9515710216340364,49.4736058605684
1751,IRNSS-1I,imported,slow_drift,1750.0,1.6090904646413826e-12,139.02541614501547,True,139.02541614501547,9.073410993662872,0.9512072331790964,49.45817522638273
1752,IRNSS-1I,imported,slow_drift,1750.0,1.511254537573685e-12,130.57239204636636,True,130.57239204636636,8.533787553221527,0.960535798247625,49.46687642400501
1753,IRNSS-1I,imported,slow_drift,1750.0,1.6011292169681999e-12,138.3375643460525,True,138.3375643460525,8.92316548246734,0.9489073774556276,49.47035436299377
1754,IRNSS-1I,imported,slow_drift,1750.0,1.5395327150600813e-12,133.015626581191,True,133.015626581191,8.717439434912183,0.95766182853631,49.45402289014934
1755,IRNSS-1I,imported,slow_drift,1750.0,1.4742726476021464e-12,127.37715675282544,True,127.37715675282544,8.868695737702918,0.9575553300409576,49.45506738281656
1756,IRNSS-1I,imported,slow_drift,1750.0,1.4099262863201968e-12,121.817631138065,True,121.817631138065,8.760872612722562,0.9455321736230008,49.51031208562894
1757,IRNSS-1I,imported,slow_drift,1750.0,1.2969405734969024e-12,112.05566555013236,True,112.05566555013236,8.654471787910454,0.94201156401759,49.58112177127586
1758,IRNSS-1I,imported,slow_drift,1750.0,1.3407902376579837e-12,115.8442765336498,True,115.8442765336498,8.550468690301502,0.95019684801056,49.55317561293868
1759,IRNSS-1I,imported,slow_drift,1750.0,1.3339216149895997e-12,115.25082753510142,True,115.25082753510142,8.344094729468496,0.9500341877617456,49.53293791561758
1760,IRNSS-1I,imported,slow_drift,1750.0,1.3766939428392797e-12,118.94635666131376,True,118.94635666131376,8.47013439458945,0.9470874518875556,49.522698510513145
1761,IRNSS-1I,imported,slow_drift,1750.0,1.403308267309419e-12,121.2458342955338,True,121.2458342955338,8.271801038265036,0.9429328896307648,49.498509094767385
1762,IRNSS-1I,imported,slow_drift,1750.0,1.3137290515217102e-12,113.50619005147576,True,113.50619005147576,8.060252183944689,0.9454375272468116,49.52272181788706
1763,IRNSS-1I,imported,slow_drift,1750.0,1.2471477304931466e-12,107.75356391460788,True,107.75356391460788,7.954742137807006,0.9454897821666514,49.552407510758016
1764,IRNSS-1I,imported,slow_drift,1750.0,1.2783769085404196e-12,110.45176489789225,True,110.45176489789225,8.112020412360904,0.9408981181883296,49.63340067246583
1765,IRNSS-1I,imported,slow_drift,1750.0,1.187674908514218e-12,102.61511209562843,True,102.61511209562843,7.88718807485686,0.9428305763036672,49.63282115912658
1766,IRNSS-1I,imported,slow_drift,1750.0,1.182341835385617e-12,102.15433457731729,True,102.15433457731729,7.739674749754982,0.9471741983797016,49.74969479800642
1767,IRNSS-1I,imported,slow_drift,1750.0,1.1936453659017609e-12,103.13095961391215,True,103.13095961391215,7.801374861005261,0.9423532799145624,49.65172721743081
1768,IRNSS-1I,imported,slow_drift,1750.0,1.191537763657445e-12,102.94886278000324,True,102.94886278000324,7.663812135887648,0.9360345416785713,49.58199613194572
1769,IRNSS-1I,imported,slow_drift,1750.0,1.1415262671529305e-12,98.62786948201318,True,98.62786948201318,7.820295493908349,0.9422269996600916,49.61092517601191
1770,IRNSS-1I,imported,slow_drift,1750.0,1.129012791261887e-12,97.54670516502703,True,97.54670516502703,7.361173819866142,0.9321266044747574,49.58274399765931
1771,IRNSS-1I,imported,slow_drift,1750.0,1.180200902872389e-12,101.9693580081744,True,101.9693580081744,7.547461364418559,0.9346626602578731,49.61206843643947
1772,IRNSS-1I,imported,slow_drift,1750.0,1.110545121536484e-12,95.95109850075222,True,95.95109850075222,7.626867575887336,0.9403450769845672,49.607731072175504
1773,IRNSS-1I,imported,slow_drift,1750.0,1.1086163136358158e-12,95.78444949813448,True,95.78444949813448,7.6224207786438685,0.9401127314029012,49.51320078593722
1774,IRNSS-1I,imported,slow_drift,1750.0,1.0963442402323338e-12,94.72414235607364,True,94.72414235607364,7.113806624402733,0.9332302803214552,49.61837388266756
1775,IRNSS-1I,imported,slow_drift,1750.0,1.0442569183329138e-12,90.22379774396376,True,90.22379774396376,7.100141507778834,0.9292661663482644,49.635388066387925
1776,IRNSS-1I,imported,slow_drift,1750.0,1.078867954866235e-12,93.21419130044268,True,93.21419130044268,7.175597909371691,0.941937634162754,49.60038478903552
1777,IRNSS-1I,imported,slow_drift,1750.0,1.0291481109406654e-12,88.9183967852735,True,88.9183967852735,7.22180816748645,0.9379702035879998,49.67824503108834
1778,IRNSS-1I,imported,slow_drift,1750.0,1.0357316759829622e-12,89.48721680492794,True,89.48721680492794,6.968670866854544,0.93545252452894,49.76505857812196
1779,IRNSS-1I,imported,slow_drift,1750.0,1.0595210121361024e-12,91.54261544855925,True,91.54261544855925,7.087670252012176,0.933098627247716,49.771424437926015
1780,IRNSS-1I,imported,slow_drift,1750.0,1.1415399512087877e-12,98.62905178443924,True,98.62905178443924,7.313694188394931,0.934499943369592,49.83090010399325
1781,IRNSS-1I,imported,slow_drift,1750.0,9.658428237829474e-13,83.44881997484666,True,83.44881997484666,6.876396798294167,0.9253312555876604,49.8615392575613
1782,IRNSS-1I,imported,slow_drift,1750.0,8.899300970834191e-13,76.88996038800741,True,76.88996038800741,7.1251350874608566,0.9249188859324656,49.927125255846505
1783,IRNSS-1I,imported,slow_drift,1750.0,8.983317901902937e-13,77.61586667244137,True,77.61586667244137,6.808597871135626,0.9266512844686844,49.82817413341576
1784,IRNSS-1I,imported,slow_drift,1750.0,9.304621272575333e-13,80.39192779505088,True,80.39192779505088,6.800129608215128,0.9229927941909816,49.73135637476103
1785,IRNSS-1I,imported,slow_drift,1750.0,1.007252845377914e-12,87.02664584065177,True,87.02664584065177,6.738626629658313,0.9292652435172186,49.749329589803125
1786,IRNSS-1I,imported,slow_drift,1750.0,1.0111317475498633e-12,87.36178298830818,True,87.36178298830818,6.768431675233516,0.9209780367439984,49.73757535022222
1787,IRNSS-1I,imported,slow_drift,1750.0,1.0538641970543768e-12,91.05386662549816,True,91.05386662549816,6.834820320198559,0.9342004877350162,49.71041834847676
1788,IRNSS-1I,imported,slow_drift,1750.0,1.0624875859264951e-12,91.79892742404918,True,91.79892742404918,6.782001549807491,0.9243611400465064,49.71516086368407
1789,IRNSS-1I,imported,slow_drift,1750.0,1.0460100113216236e-12,90.37526497818828,True,90.37526497818828,6.657569983166298,0.9247287918176748,49.65622775249863
1790,IRNSS-1I,imported,slow_drift,1750.0,9.5495334034726e-13,82.50796860600326,True,82.50796860600326,6.214353045788563,0.925335919474254,49.65421979780778
1791,IRNSS-1I,imported,slow_drift,1750.0,9.351511042424312e-13,80.79705540654605,True,80.79705540654605,6.6112724969644665,0.9256121328272272,49.625519549300485
1792,IRNSS-1I,imported,slow_drift,1750.0,8.524195040523232e-13,73.64904515012073,True,73.64904515012073,6.48246099100922,0.9191643872950922,49.76996217878855
1793,IRNSS-1I,imported,slow_drift,1750.0,8.935705843117407e-13,77.2044984845344,True,77.2044984845344,6.462085048243014,0.9282153635337258,49.70513406536418
1794,IRNSS-1I,imported,slow_drift,1750.0,8.007581193979803e-13,69.1855015159855,True,69.1855015159855,6.364696083264623,0.9215534146437716,49.72584100768327
1795,IRNSS-1I,imported,slow_drift,1750.0,7.953788000160077e-13,68.72072832138306,True,68.72072832138306,6.091236117088985,0.9253395051720888,49.70783578244691
1796,IRNSS-1I,imported,slow_drift,1750.0,7.803593933338623e-13,67.42305158404571,True,67.42305158404571,6.27601481319629,0.9196131496160692,49.74265943883589
1797,IRNSS-1I,imported,slow_drift,1750.0,7.575033767632048e-13,65.4482917523409,True,65.4482917523409,6.114630389289209,0.9172416608234238,49.73147239538627
1798,IRNSS-1I,imported,slow_drift,1750.0,8.412535318175665e-13,72.68430514903774,True,72.68430514903774,6.046640164013479,0.918531039515672,49.85942926156393
1799,IRNSS-1I,imported,slow_drift,1750.0,7.411679226157255e-13,64.03690851399867,True,64.03690851399867,5.941384336604967,0.9156508525315014,49.78103783416744
1800,IRNSS-1I,imported,slow_drift,1750.0,7.459263877015885e-13,64.44803989741725,True,64.44803989741725,6.311601990101825,0.9227660151376642,49.89879211991459
1801,IRNSS-1I,imported,slow_drift,1750.0,8.136390544015248e-13,70.29841430029174,True,70.29841430029174,6.03519372075465,0.9248215850551832,49.878584195615446
1802,IRNSS-1I,imported,slow_drift,1750.0,8.602092742706918e-13,74.32208129698776,True,74.32208129698776,6.131246725456822,0.9194088998250736,49.90740396116846
1803,IRNSS-1I,imported,slow_drift,1750.0,8.077806551466684e-13,69.79224860467214,True,69.79224860467214,5.919537286561795,0.9143719883725084,49.96928201392453
1804,IRNSS-1I,imported,slow_drift,1750.0,8.678689121103444e-13,74.98387400633375,True,74.98387400633375,5.716619466969346,0.9199197829254204,49.96785927902403
1805,IRNSS-1I,imported,slow_drift,1750.0,8.22980300239615e-13,71.10549794070273,True,71.10549794070273,6.014238977991086,0.9227678973743876,49.99057750011283
1806,IRNSS-1I,imported,slow_drift,1750.0,8.938755174964619e-13,77.2308447116943,True,77.2308447116943,5.944689820634532,0.913656194888935,50.00794864421853
1807,IRNSS-1I,imported,slow_drift,1750.0,1.0141236687848733e-12,87.62028498301305,True,87.62028498301305,5.892905009797667,0.9135040929000292,49.926284787451465
1808,IRNSS-1I,imported,slow_drift,1750.0,9.555406027346825e-13,82.55870807627655,True,82.55870807627655,5.868088684480131,0.917770838481865,49.84385823907356
1809,IRNSS-1I,imported,slow_drift,1750.0,9.212779013717905e-13,79.5984106785227,True,79.5984106785227,5.710016017105055,0.9136319210337136,49.86362514835446
1810,IRNSS-1I,imported,slow_drift,1750.0,9.983624722710764e-13,86.258517604221,True,86.258517604221,6.194786673816248,0.9123549945894724,49.84475049093406
1811,IRNSS-1I,imported,slow_drift,1750.0,9.653250462337114e-13,83.40408399459267,True,83.40408399459267,5.5252420538255045,0.9121410251798064,49.79504347655771
1812,IRNSS-1I,imported,slow_drift,1750.0,9.828831684414578e-13,84.92110575334195,True,84.92110575334195,5.532110297161355,0.9036885637050548,49.77678889795445
1813,IRNSS-1I,imported,slow_drift,1750.0,1.0007487630407997e-12,86.46469312672508,True,86.46469312672508,5.742939168748682,0.9068441740842592,49.80511499006303
1814,IRNSS-1I,imported,slow_drift,1750.0,9.409826774033765e-13,81.30090332765174,True,81.30090332765174,5.4038395357571565,0.9161927681747633,49.780063619809326
1815,IRNSS-1I,imported,slow_drift,1750.0,1.0465460239615005e-12,90.42157647027364,True,90.42157647027364,5.614795835145,0.9119027225964188,49.79050225187411
1816,IRNSS-1I,imported,slow_drift,1750.0,1.030227891127938e-12,89.01168979345384,True,89.01168979345384,5.600000803764556,0.9050376236726106,49.73003490282559
1817,IRNSS-1I,imported,slow_drift,1750.0,1.0438486020365435e-12,90.18851921595736,True,90.18851921595736,5.456372190830874,0.9099936983013645,49.70167340386737
1818,IRNSS-1I,imported,slow_drift,1750.0,1.1320293587160726e-12,97.80733659306868,True,97.80733659306868,5.8403975339579,0.9106632472036016,49.69271621160318
1819,IRNSS-1I,imported,slow_drift,1750.0,1.144551915387319e-12,98.88928548946436,True,98.88928548946436,5.533646289663409,0.912167167828916,49.75761454674427
1820,IRNSS-1I,imported,slow_drift,1750.0,1.0830675674719752e-12,93.57703782957866,True,93.57703782957866,5.841655647033743,0.9125863372202272,49.72174801435672
1821,IRNSS-1I,imported,slow_drift,1750.0,1.0990486289475325e-12,94.9578015410668,True,94.9578015410668,5.775842262537649,0.9010844504971212,49.675588868351255
